,video,image,group_original,group_2,group_3,group_4,group_5
1310,2020-09-24-3,969905279s194ms.jpg,0.0,0.0,0.0,0.0,0.0
1311,2020-09-29-09-46-42-1,970326360s799ms.jpg,2.0,1.0,1.0,2.0,2.0
1312,2020-09-24-1,969902666s244ms.jpg,1.0,0.0,0.0,0.0,0.0
1313,2020-09-29-09-46-42-3,970328503s712ms.jpg,1.0,0.0,1.0,1.0,1.0
1314,2020-09-29-09-46-42-3,970328394s704ms.jpg,0.0,0.0,0.0,0.0,0.0
1315,2020-09-29-09-46-42-3,970328276s686ms.jpg,3.0,1.0,2.0,3.0,4.0
1316,2020-09-29-09-46-42-4,970330402s195ms.jpg,2.0,0.0,1.0,1.0,2.0
1317,2020-09-24-3,969905216s165ms.jpg,2.0,1.0,1.0,2.0,2.0
1318,2020-09-29-09-46-42-3,970328405s715ms.jpg,1.0,0.0,0.0,0.0,0.0
1319,2020-09-29-09-46-42-2,970328222s211ms.jpg,3.0,1.0,2.0,2.0,3.0
1320,2020-09-29-09-46-42-1,970326414s786ms.jpg,1.0,0.0,0.0,0.0,0.0
1321,2020-07-28-06-01-11,964869801s719ms.jpg,1.0,0.0,0.0,0.0,1.0
1322,2020-09-29-09-46-42-3,970329562s704ms.jpg,1.0,0.0,0.0,0.0,0.0
1323,2020-09-29-09-46-42-3,970329683s691ms.jpg,2.0,1.0,1.0,1.0,2.0
1324,2020-09-24-3,969905053s168ms.jpg,1.0,0.0,0.0,0.0,1.0
1325,2020-09-24-3,969905637s185ms.jpg,2.0,1.0,1.0,2.0,2.0
1326,2020-09-29-09-46-42-3,970328520s696ms.jpg,1.0,0.0,0.0,0.0,1.0
1327,2020-09-29-09-46-42-3,970328704s713ms.jpg,1.0,0.0,0.0,0.0,1.0
1328,2020-09-24-1,969902368s246ms.jpg,1.0,0.0,1.0,1.0,1.0
1329,2020-09-24-1,969902793s237ms.jpg,0.0,0.0,0.0,0.0,0.0
1330,2020-09-24-3,969905352s167ms.jpg,3.0,1.0,1.0,2.0,3.0
1331,2020-10-02-10-17-05-3,970588451s271ms.jpg,3.0,1.0,2.0,3.0,3.0
1332,2020-09-29-09-46-42-3,970329256s698ms.jpg,0.0,0.0,0.0,0.0,0.0
1333,2020-09-29-09-46-42-4,970330336s196ms.jpg,2.0,0.0,1.0,1.0,2.0
1334,2020-09-29-09-46-42-1,970326120s792ms.jpg,2.0,0.0,1.0,1.0,2.0
1335,2020-09-24-1,969902068s246ms.jpg,1.0,0.0,0.0,0.0,0.0
1336,2020-09-29-09-46-42-3,970329422s697ms.jpg,0.0,0.0,0.0,0.0,0.0
1337,2020-09-29-09-46-42-1,970325554s794ms.jpg,0.0,0.0,0.0,0.0,0.0
1338,2020-09-24-1,969902745s256ms.jpg,1.0,0.0,0.0,0.0,1.0
1339,2020-09-24-1,969901961s239ms.jpg,2.0,0.0,1.0,1.0,2.0
1340,2020-09-29-09-46-42-4,970330330s190ms.jpg,2.0,1.0,1.0,1.0,2.0
1341,2020-09-24-3,969905486s168ms.jpg,0.0,0.0,0.0,0.0,0.0
1342,2020-09-29-09-46-42-3,970328442s685ms.jpg,1.0,0.0,0.0,0.0,1.0
1343,2020-09-29-09-46-42-4,970330411s171ms.jpg,0.0,0.0,0.0,0.0,0.0
1344,2020-10-02-10-17-05-3,970588137s257ms.jpg,1.0,0.0,1.0,1.0,1.0
1345,2020-09-29-09-46-42-1,970325989s795ms.jpg,0.0,0.0,0.0,0.0,0.0
1346,2020-09-24-3,969905638s186ms.jpg,2.0,1.0,1.0,1.0,2.0
1347,2020-09-29-09-46-42-3,970329343s685ms.jpg,3.0,1.0,2.0,3.0,4.0
1348,2020-09-24-3,969905171s186ms.jpg,1.0,0.0,0.0,1.0,1.0
1349,2020-09-29-09-46-42-3,970329669s711ms.jpg,2.0,1.0,1.0,1.0,2.0
1350,2020-09-24-3,969905641s189ms.jpg,1.0,0.0,0.0,0.0,0.0
1351,2020-09-29-09-46-42-3,970328653s696ms.jpg,2.0,0.0,1.0,1.0,2.0
1352,2020-09-24-1,969902566s244ms.jpg,0.0,0.0,0.0,0.0,0.0
1353,2020-09-29-09-46-42-4,970330186s179ms.jpg,0.0,0.0,0.0,0.0,0.0
1354,2020-09-23-VIRB0008,969832410s639ms.jpg,3.0,1.0,1.0,2.0,3.0
1355,2020-07-28-06-01-11,964869504s722ms.jpg,0.0,0.0,0.0,0.0,0.0
1356,2020-07-28-06-01-11,964868912s698ms.jpg,1.0,0.0,0.0,1.0,1.0
1357,2020-09-29-09-46-42-3,970329232s707ms.jpg,1.0,0.0,0.0,0.0,0.0
1358,2020-07-28-06-01-11,964868738s724ms.jpg,3.0,1.0,2.0,2.0,3.0
1359,2020-07-28-06-01-11,964868679s698ms.jpg,2.0,0.0,1.0,1.0,2.0
1360,2020-09-29-09-46-42-1,970325530s803ms.jpg,1.0,0.0,0.0,1.0,1.0
1361,2020-09-24-2,969903270s701ms.jpg,2.0,0.0,1.0,1.0,2.0
1362,2020-09-24-3,969905110s192ms.jpg,0.0,0.0,0.0,0.0,0.0
1363,2020-09-29-09-46-42-4,970330132s192ms.jpg,0.0,0.0,0.0,0.0,0.0
1364,2020-09-24-3,969904990s172ms.jpg,1.0,0.0,0.0,1.0,1.0
1365,2020-09-24-1,969902907s251ms.jpg,2.0,1.0,1.0,2.0,2.0
1366,2020-09-24-1,969902299s244ms.jpg,1.0,0.0,0.0,1.0,1.0
1367,2020-09-29-09-46-42-3,970328753s696ms.jpg,1.0,0.0,0.0,0.0,1.0
1368,2020-09-24-1,969901885s230ms.jpg,2.0,0.0,1.0,1.0,2.0
1369,2020-09-24-3,969905523s171ms.jpg,2.0,0.0,1.0,1.0,2.0
1370,2020-09-29-09-46-42-3,970328273s716ms.jpg,3.0,1.0,1.0,2.0,3.0
1371,2020-09-29-09-46-42-1,970326049s788ms.jpg,1.0,0.0,0.0,0.0,1.0
1372,2020-09-29-09-46-42-3,970328415s691ms.jpg,1.0,0.0,0.0,0.0,1.0
1373,2020-09-29-09-46-42-1,970325779s785ms.jpg,2.0,0.0,1.0,1.0,2.0
1374,2020-10-02-10-17-05-3,970588452s272ms.jpg,2.0,1.0,1.0,2.0,2.0
1375,2020-10-02-10-17-05-3,970588380s267ms.jpg,1.0,0.0,0.0,1.0,1.0
1376,2020-10-02-10-17-05-3,970588155s242ms.jpg,1.0,0.0,0.0,0.0,1.0
1377,2020-09-29-09-46-42-4,970330422s182ms.jpg,2.0,0.0,1.0,1.0,2.0
1378,2020-09-29-09-46-42-3,970329650s692ms.jpg,1.0,0.0,0.0,0.0,1.0
1379,2020-09-29-09-46-42-4,970330100s193ms.jpg,0.0,0.0,0.0,0.0,0.0
1380,2020-09-29-09-46-42-4,970329871s198ms.jpg,2.0,1.0,1.0,2.0,2.0
1381,2020-09-29-09-46-42-4,970329901s195ms.jpg,1.0,0.0,0.0,1.0,1.0
1382,2020-09-29-09-46-42-3,970329101s710ms.jpg,0.0,0.0,0.0,0.0,0.0
1383,2020-09-24-1,969902440s251ms.jpg,2.0,1.0,1.0,2.0,2.0
1384,2020-09-23-VIRB0008,969832398s660ms.jpg,3.0,1.0,1.0,2.0,2.0
1385,2020-09-29-09-46-42-4,970330073s200ms.jpg,1.0,0.0,0.0,0.0,0.0
1386,2020-09-24-1,969902721s232ms.jpg,2.0,1.0,1.0,2.0,2.0
1387,2020-09-29-09-46-42-3,970328487s696ms.jpg,3.0,1.0,1.0,2.0,3.0
1388,2020-09-24-1,969902882s226ms.jpg,0.0,0.0,0.0,0.0,0.0
1389,2020-07-28-06-01-11,964869959s710ms.jpg,1.0,0.0,0.0,0.0,0.0
1390,2020-09-24-3,969905147s196ms.jpg,1.0,0.0,0.0,1.0,1.0
1391,2020-09-29-09-46-42-1,970325736s809ms.jpg,2.0,1.0,1.0,2.0,2.0
1392,2020-09-29-09-46-42-4,970329859s186ms.jpg,1.0,0.0,0.0,0.0,1.0
1393,2020-09-24-4,969906553s653ms.jpg,2.0,0.0,1.0,1.0,2.0
1394,2020-09-24-1,969902749s227ms.jpg,0.0,0.0,0.0,0.0,0.0
1395,2020-09-24-3,969906126s174ms.jpg,0.0,0.0,0.0,0.0,0.0
1396,2020-09-29-09-46-42-4,970329790s184ms.jpg,2.0,1.0,1.0,2.0,2.0
1397,2020-09-24-4,969906308s675ms.jpg,2.0,1.0,1.0,2.0,2.0
1398,2020-07-28-06-01-11,964869987s705ms.jpg,2.0,0.0,1.0,1.0,2.0
1399,2020-09-24-4,969906552s652ms.jpg,2.0,0.0,1.0,1.0,2.0
1400,2020-09-24-4,969906541s675ms.jpg,1.0,0.0,0.0,0.0,1.0
1401,2020-09-24-3,969905295s177ms.jpg,3.0,1.0,2.0,2.0,3.0
1402,2020-09-24-1,969902436s247ms.jpg,2.0,0.0,1.0,1.0,2.0
1403,2020-09-24-4,969906454s654ms.jpg,1.0,0.0,0.0,1.0,1.0
1404,2020-09-24-1,969901896s241ms.jpg,1.0,0.0,0.0,0.0,0.0
1405,2020-09-29-09-46-42-2,970326870s227ms.jpg,1.0,0.0,0.0,0.0,1.0
1406,2020-09-29-09-46-42-3,970328605s714ms.jpg,2.0,0.0,1.0,1.0,2.0
1407,2020-09-29-09-46-42-3,970328557s700ms.jpg,1.0,0.0,0.0,0.0,1.0
1408,2020-09-29-09-46-42-1,970326639s811ms.jpg,3.0,1.0,1.0,2.0,2.0
1409,2020-09-29-09-46-42-4,970330205s198ms.jpg,0.0,0.0,0.0,0.0,0.0
1410,2020-09-29-09-46-42-3,970328977s686ms.jpg,2.0,0.0,1.0,1.0,1.0
1411,2020-09-24-3,969906135s183ms.jpg,0.0,0.0,0.0,0.0,0.0
1412,2020-07-28-06-01-11,964869807s725ms.jpg,0.0,0.0,0.0,0.0,0.0
1413,2020-09-29-09-46-42-4,970330427s187ms.jpg,3.0,1.0,1.0,2.0,3.0
1414,2020-09-29-09-46-42-1,970325499s805ms.jpg,1.0,0.0,0.0,0.0,0.0
1415,2020-09-24-1,969902859s237ms.jpg,0.0,0.0,0.0,0.0,0.0
1416,2020-09-29-09-46-42-2,970326769s226ms.jpg,1.0,0.0,0.0,1.0,1.0
1417,2020-09-29-09-46-42-2,970327008s231ms.jpg,1.0,0.0,1.0,1.0,1.0
1418,2020-09-24-1,969901801s246ms.jpg,0.0,0.0,0.0,0.0,0.0
1419,2020-09-29-09-46-42-4,970329962s189ms.jpg,1.0,0.0,0.0,0.0,1.0
1420,2020-07-28-06-01-11,964869389s707ms.jpg,1.0,0.0,0.0,1.0,1.0
1421,2020-09-24-1,969902887s231ms.jpg,0.0,0.0,0.0,0.0,0.0
1422,2020-09-29-09-46-42-3,970329041s717ms.jpg,0.0,0.0,0.0,0.0,0.0
1423,2020-07-28-06-01-11,964868735s721ms.jpg,2.0,0.0,1.0,1.0,2.0
1424,2020-10-02-10-17-05-3,970588409s262ms.jpg,2.0,1.0,1.0,2.0,2.0
1425,2020-09-29-09-46-42-3,970328354s697ms.jpg,0.0,0.0,0.0,0.0,0.0
1426,2020-09-29-09-46-42-3,970328324s700ms.jpg,0.0,0.0,0.0,0.0,0.0
1427,2020-09-24-1,969902033s245ms.jpg,1.0,0.0,0.0,0.0,0.0
1428,2020-09-24-3,969906170s184ms.jpg,3.0,1.0,2.0,3.0,4.0
1429,2020-07-28-06-01-11,964869214s699ms.jpg,3.0,1.0,1.0,2.0,3.0
1430,2020-09-29-09-46-42-3,970329098s707ms.jpg,0.0,0.0,0.0,0.0,0.0
1431,2020-09-24-4,969906564s664ms.jpg,3.0,1.0,2.0,2.0,3.0
1432,2020-09-29-09-46-42-3,970329023s699ms.jpg,0.0,0.0,0.0,0.0,0.0
1433,2020-07-28-06-01-11,964869824s709ms.jpg,3.0,1.0,2.0,3.0,4.0
1434,2020-09-29-09-46-42-4,970330074s201ms.jpg,1.0,0.0,0.0,0.0,1.0
1435,2020-07-28-06-01-11,964869967s718ms.jpg,1.0,0.0,0.0,1.0,1.0
1436,2020-09-29-09-46-42-1,970326717s789ms.jpg,0.0,0.0,0.0,0.0,0.0
1437,2020-09-24-1,969902052s230ms.jpg,1.0,0.0,0.0,1.0,1.0
1438,2020-09-29-09-46-42-3,970329392s701ms.jpg,1.0,0.0,0.0,1.0,1.0
1439,2020-09-29-09-46-42-1,970326439s811ms.jpg,2.0,0.0,1.0,1.0,2.0
1440,2020-07-28-06-01-11,964869997s715ms.jpg,2.0,0.0,1.0,1.0,2.0
1441,2020-09-24-1,969902248s226ms.jpg,3.0,1.0,1.0,2.0,3.0
1442,2020-09-29-09-46-42-3,970329552s694ms.jpg,3.0,1.0,2.0,2.0,3.0
1443,2020-09-24-1,969902606s250ms.jpg,1.0,0.0,0.0,1.0,1.0
1444,2020-09-24-3,969905505s187ms.jpg,0.0,0.0,0.0,0.0,0.0
1445,2020-09-29-09-46-42-1,970326675s814ms.jpg,1.0,0.0,0.0,0.0,1.0
1446,2020-10-02-10-17-05-3,970588122s242ms.jpg,2.0,0.0,1.0,1.0,1.0
1447,2020-09-23-VIRB0008,969832342s638ms.jpg,3.0,1.0,2.0,3.0,4.0
1448,2020-09-29-09-46-42-4,970329806s200ms.jpg,0.0,0.0,0.0,0.0,0.0
1449,2020-09-29-09-46-42-3,970329436s711ms.jpg,1.0,0.0,0.0,0.0,1.0
1450,2020-10-02-10-17-05-3,970588397s250ms.jpg,2.0,1.0,1.0,2.0,2.0
1451,2020-09-29-09-46-42-3,970328571s714ms.jpg,1.0,0.0,0.0,0.0,1.0
1452,2020-10-02-10-17-05-3,970588198s252ms.jpg,1.0,0.0,0.0,1.0,1.0
1453,2020-09-29-09-46-42-1,970326680s785ms.jpg,0.0,0.0,0.0,0.0,0.0
1454,2020-09-29-09-46-42-4,970329930s190ms.jpg,2.0,0.0,1.0,1.0,2.0
1455,2020-09-24-3,969904890s172ms.jpg,3.0,1.0,1.0,2.0,3.0
1456,2020-09-29-09-46-42-2,970326787s211ms.jpg,1.0,0.0,1.0,1.0,1.0
1457,2020-09-29-09-46-42-3,970328957s699ms.jpg,0.0,0.0,0.0,0.0,0.0
1458,2020-09-29-09-46-42-1,970326415s787ms.jpg,1.0,0.0,0.0,0.0,1.0
1459,2020-09-29-09-46-42-4,970330182s175ms.jpg,0.0,0.0,0.0,0.0,0.0
1460,2020-09-29-09-46-42-3,970328385s695ms.jpg,0.0,0.0,0.0,0.0,0.0
1461,2020-09-24-3,969905687s168ms.jpg,1.0,0.0,0.0,0.0,0.0
1462,2020-10-02-10-17-05-3,970588591s244ms.jpg,2.0,0.0,1.0,1.0,2.0
1463,2020-09-24-3,969905707s188ms.jpg,1.0,0.0,0.0,1.0,1.0
1464,2020-09-29-09-46-42-1,970325701s807ms.jpg,2.0,0.0,1.0,1.0,2.0
1465,2020-10-02-10-17-05-3,970588348s268ms.jpg,1.0,0.0,0.0,0.0,1.0
1466,2020-09-29-09-46-42-1,970325623s796ms.jpg,1.0,0.0,0.0,0.0,0.0
1467,2020-09-29-09-46-42-1,970326674s813ms.jpg,1.0,0.0,0.0,1.0,1.0
1468,2020-09-29-09-46-42-3,970328832s708ms.jpg,1.0,0.0,0.0,1.0,1.0
1469,2020-09-29-09-46-42-1,970325535s808ms.jpg,1.0,0.0,0.0,0.0,0.0
1470,2020-09-29-09-46-42-4,970329870s197ms.jpg,1.0,0.0,0.0,1.0,1.0
1471,2020-09-24-1,969902682s226ms.jpg,2.0,0.0,1.0,1.0,2.0
1472,2020-09-24-3,969905069s184ms.jpg,2.0,0.0,1.0,1.0,2.0
1473,2020-09-24-1,969902163s241ms.jpg,3.0,1.0,2.0,2.0,3.0
1474,2020-09-29-09-46-42-1,970325752s792ms.jpg,0.0,0.0,0.0,0.0,0.0
1475,2020-09-29-09-46-42-1,970326158s797ms.jpg,2.0,1.0,1.0,2.0,2.0
1476,2020-09-29-09-46-42-3,970328342s685ms.jpg,0.0,0.0,0.0,0.0,0.0
1477,2020-09-23-VIRB0004,969830852s213ms.jpg,3.0,1.0,2.0,3.0,4.0
1478,2020-09-29-09-46-42-3,970328320s696ms.jpg,0.0,0.0,0.0,0.0,0.0
1479,2020-09-24-3,969906067s181ms.jpg,3.0,1.0,2.0,2.0,3.0
1480,2020-09-24-1,969902141s253ms.jpg,1.0,0.0,0.0,0.0,0.0
1481,2020-09-23-VIRB0008,969832414s643ms.jpg,3.0,1.0,1.0,2.0,3.0
1482,2020-09-24-1,969902057s235ms.jpg,1.0,0.0,0.0,1.0,1.0
1483,2020-09-24-3,969905854s169ms.jpg,0.0,0.0,0.0,0.0,0.0
1484,2020-09-24-1,969901781s226ms.jpg,1.0,0.0,1.0,1.0,1.0
1485,2020-09-24-1,969902862s240ms.jpg,1.0,0.0,0.0,0.0,0.0
1486,2020-09-29-09-46-42-1,970325914s787ms.jpg,1.0,0.0,1.0,1.0,1.0
1487,2020-09-24-3,969905241s190ms.jpg,1.0,0.0,0.0,0.0,1.0
1488,2020-07-28-06-01-11,964869772s723ms.jpg,1.0,0.0,0.0,1.0,1.0
1489,2020-09-24-1,969902998s242ms.jpg,1.0,0.0,0.0,0.0,0.0
1490,2020-09-24-1,969902267s245ms.jpg,2.0,0.0,1.0,1.0,2.0
1491,2020-09-24-4,969906284s651ms.jpg,3.0,1.0,1.0,2.0,3.0
1492,2020-09-24-1,969902279s257ms.jpg,0.0,0.0,0.0,0.0,0.0
1493,2020-09-29-09-46-42-3,970328306s716ms.jpg,1.0,0.0,0.0,0.0,1.0
1494,2020-09-29-09-46-42-1,970325907s813ms.jpg,1.0,0.0,0.0,0.0,1.0
1495,2020-09-24-1,969902093s238ms.jpg,1.0,0.0,0.0,0.0,0.0
1496,2020-09-29-09-46-42-3,970328549s692ms.jpg,2.0,0.0,1.0,1.0,1.0
1497,2020-09-29-09-46-42-3,970329018s694ms.jpg,0.0,0.0,0.0,0.0,0.0
1498,2020-09-29-09-46-42-3,970329370s712ms.jpg,3.0,1.0,2.0,2.0,3.0
1499,2020-09-24-3,969905284s166ms.jpg,2.0,0.0,1.0,1.0,2.0
1500,2020-09-29-09-46-42-1,970326232s804ms.jpg,0.0,0.0,0.0,0.0,0.0
1501,2020-09-29-09-46-42-1,970325880s786ms.jpg,3.0,1.0,2.0,3.0,3.0
1502,2020-09-29-09-46-42-3,970329035s711ms.jpg,1.0,0.0,0.0,0.0,0.0
1503,2020-09-23-VIRB0008,969832400s662ms.jpg,2.0,1.0,1.0,2.0,2.0
1504,2020-09-29-09-46-42-1,970325660s800ms.jpg,3.0,1.0,2.0,3.0,3.0
1505,2020-09-24-4,969906280s681ms.jpg,1.0,0.0,0.0,0.0,1.0
1506,2020-09-29-09-46-42-2,970327023s213ms.jpg,3.0,1.0,1.0,2.0,2.0
1507,2020-09-24-1,969902260s238ms.jpg,2.0,0.0,1.0,1.0,2.0
1508,2020-09-29-09-46-42-1,970325732s805ms.jpg,1.0,0.0,0.0,0.0,1.0
1509,2020-09-24-1,969902303s248ms.jpg,2.0,1.0,1.0,2.0,2.0
1510,2020-09-24-1,969902175s253ms.jpg,0.0,0.0,0.0,0.0,0.0
1511,2020-09-29-09-46-42-3,970328675s718ms.jpg,3.0,1.0,1.0,2.0,3.0
1512,2020-09-29-09-46-42-1,970326695s800ms.jpg,1.0,0.0,0.0,0.0,1.0
1513,2020-09-24-3,969905757s172ms.jpg,0.0,0.0,0.0,0.0,0.0
1514,2020-10-02-10-17-05-3,970588524s244ms.jpg,3.0,1.0,2.0,3.0,4.0
1515,2020-09-24-1,969902493s238ms.jpg,1.0,0.0,1.0,1.0,1.0
1516,2020-09-24-3,969905416s164ms.jpg,1.0,0.0,0.0,1.0,1.0
1517,2020-09-29-09-46-42-3,970328976s685ms.jpg,1.0,0.0,0.0,0.0,0.0
1518,2020-09-29-09-46-42-3,970329262s704ms.jpg,1.0,0.0,0.0,1.0,1.0
1519,2020-09-29-09-46-42-1,970325921s794ms.jpg,1.0,0.0,1.0,1.0,1.0
1520,2020-09-29-09-46-42-3,970329289s698ms.jpg,2.0,0.0,1.0,1.0,2.0
1521,2020-09-29-09-46-42-4,970330025s185ms.jpg,1.0,0.0,0.0,0.0,1.0
1522,2020-09-29-09-46-42-4,970330441s201ms.jpg,2.0,0.0,1.0,1.0,2.0
1523,2020-09-24-1,969902098s243ms.jpg,0.0,0.0,0.0,0.0,0.0
1524,2020-09-29-09-46-42-1,970326152s791ms.jpg,1.0,0.0,0.0,1.0,1.0
1525,2020-09-24-3,969904995s177ms.jpg,1.0,0.0,0.0,1.0,1.0
1526,2020-09-29-09-46-42-4,970329906s200ms.jpg,0.0,0.0,0.0,0.0,0.0
1527,2020-09-29-09-46-42-2,970327048s205ms.jpg,1.0,0.0,0.0,0.0,1.0
1528,2020-09-29-09-46-42-1,970326164s803ms.jpg,0.0,0.0,0.0,0.0,0.0
1529,2020-09-29-09-46-42-1,970325818s791ms.jpg,1.0,0.0,0.0,0.0,1.0
1530,2020-09-24-3,969905443s191ms.jpg,1.0,0.0,0.0,1.0,1.0
1531,2020-09-29-09-46-42-1,970325704s810ms.jpg,2.0,1.0,1.0,2.0,2.0
1532,2020-09-24-3,969905259s174ms.jpg,2.0,0.0,1.0,1.0,1.0
1533,2020-09-24-3,969904916s165ms.jpg,1.0,0.0,0.0,0.0,1.0
1534,2020-09-29-09-46-42-1,970325564s804ms.jpg,1.0,0.0,1.0,1.0,1.0
1535,2020-07-28-06-01-11,964868661s714ms.jpg,2.0,0.0,1.0,1.0,2.0
1536,2020-09-29-09-46-42-3,970328544s687ms.jpg,1.0,0.0,1.0,1.0,1.0
1537,2020-09-24-1,969902531s242ms.jpg,1.0,0.0,0.0,1.0,1.0
1538,2020-09-29-09-46-42-3,970328639s715ms.jpg,3.0,1.0,2.0,2.0,3.0
1539,2020-09-29-09-46-42-1,970326102s808ms.jpg,1.0,0.0,0.0,1.0,1.0
1540,2020-09-29-09-46-42-1,970325687s793ms.jpg,2.0,0.0,1.0,1.0,2.0
1541,2020-09-29-09-46-42-2,970328196s218ms.jpg,2.0,0.0,1.0,1.0,2.0
1542,2020-09-29-09-46-42-3,970328410s686ms.jpg,2.0,1.0,1.0,2.0,2.0
1543,2020-09-24-3,969906002s183ms.jpg,3.0,1.0,2.0,3.0,3.0
1544,2020-09-24-3,969905215s163ms.jpg,1.0,0.0,1.0,1.0,1.0
1545,2020-09-29-09-46-42-1,970325973s812ms.jpg,1.0,0.0,0.0,0.0,0.0
1546,2020-09-29-09-46-42-1,970326385s791ms.jpg,1.0,0.0,1.0,1.0,1.0
1547,2020-09-29-09-46-42-3,970329264s706ms.jpg,3.0,1.0,2.0,3.0,4.0
1548,2020-09-29-09-46-42-3,970328811s687ms.jpg,1.0,0.0,0.0,0.0,0.0
1549,2020-07-28-06-01-11,964869932s717ms.jpg,0.0,0.0,0.0,0.0,0.0
1550,2020-09-29-09-46-42-4,970330322s182ms.jpg,1.0,0.0,0.0,0.0,1.0
1551,2020-09-29-09-46-42-3,970328865s707ms.jpg,3.0,1.0,2.0,2.0,3.0
1552,2020-09-24-1,969902987s231ms.jpg,1.0,0.0,0.0,0.0,1.0
1553,2020-09-24-4,969906533s667ms.jpg,3.0,1.0,2.0,2.0,3.0
1554,2020-09-29-09-46-42-1,970325852s791ms.jpg,3.0,1.0,2.0,2.0,3.0
1555,2020-09-29-09-46-42-3,970328680s689ms.jpg,1.0,0.0,0.0,0.0,1.0
1556,2020-09-24-1,969902585s229ms.jpg,1.0,0.0,1.0,1.0,1.0
1557,2020-09-24-1,969902593s237ms.jpg,1.0,0.0,0.0,1.0,1.0
1558,2020-09-24-3,969905417s165ms.jpg,2.0,0.0,1.0,1.0,2.0
1559,2020-09-24-3,969905221s170ms.jpg,2.0,0.0,1.0,1.0,2.0
1560,2020-09-24-3,969905026s175ms.jpg,1.0,0.0,0.0,0.0,1.0
1561,2020-09-29-09-46-42-4,970330040s200ms.jpg,1.0,0.0,0.0,1.0,1.0
1562,2020-07-28-06-01-11,964869497s715ms.jpg,3.0,1.0,2.0,2.0,3.0
1563,2020-09-24-3,969906064s178ms.jpg,3.0,1.0,2.0,2.0,3.0
1564,2020-09-24-1,969903001s245ms.jpg,1.0,0.0,0.0,0.0,1.0
1565,2020-09-29-09-46-42-1,970325722s795ms.jpg,3.0,1.0,1.0,2.0,2.0
1566,2020-09-29-09-46-42-1,970326245s784ms.jpg,1.0,0.0,0.0,0.0,1.0
1567,2020-09-29-09-46-42-1,970325691s797ms.jpg,3.0,1.0,2.0,2.0,3.0
1568,2020-09-29-09-46-42-3,970328738s714ms.jpg,0.0,0.0,0.0,0.0,0.0
1569,2020-09-24-1,969902517s228ms.jpg,1.0,0.0,0.0,0.0,1.0
1570,2020-09-24-1,969901880s259ms.jpg,0.0,0.0,0.0,0.0,0.0
1571,2020-10-02-10-17-05-3,970588389s242ms.jpg,0.0,0.0,0.0,0.0,0.0
1572,2020-09-24-1,969902149s227ms.jpg,0.0,0.0,0.0,0.0,0.0
1573,2020-09-24-3,969905437s185ms.jpg,1.0,0.0,0.0,0.0,1.0
1574,2020-09-24-1,969902106s251ms.jpg,0.0,0.0,0.0,0.0,0.0
1575,2020-09-24-1,969901911s256ms.jpg,1.0,0.0,1.0,1.0,1.0
1576,2020-09-29-09-46-42-3,970328400s710ms.jpg,1.0,0.0,0.0,0.0,1.0
1577,2020-09-24-3,969905179s194ms.jpg,1.0,0.0,0.0,0.0,0.0
1578,2020-09-24-1,969902536s247ms.jpg,1.0,0.0,1.0,1.0,1.0
1579,2020-09-24-1,969902018s230ms.jpg,1.0,0.0,0.0,0.0,1.0
1580,2020-09-29-09-46-42-3,970329140s715ms.jpg,1.0,0.0,0.0,0.0,1.0
1581,2020-09-29-09-46-42-1,970326274s813ms.jpg,2.0,0.0,1.0,1.0,1.0
1582,2020-09-24-3,969906109s190ms.jpg,1.0,0.0,0.0,1.0,1.0
1583,2020-09-24-3,969905499s181ms.jpg,1.0,0.0,0.0,0.0,1.0
1584,2020-09-24-4,969906538s672ms.jpg,1.0,0.0,0.0,0.0,1.0
1585,2020-09-24-4,969906282s649ms.jpg,3.0,1.0,1.0,2.0,2.0
1586,2020-09-29-09-46-42-4,970330445s171ms.jpg,3.0,1.0,2.0,3.0,4.0
1587,2020-07-28-06-01-11,964869790s708ms.jpg,1.0,0.0,0.0,0.0,1.0
1588,2020-09-29-09-46-42-3,970328397s707ms.jpg,1.0,0.0,0.0,0.0,1.0
1589,2020-09-24-3,969905633s181ms.jpg,1.0,0.0,1.0,1.0,1.0
1590,2020-09-24-3,969904856s172ms.jpg,3.0,1.0,2.0,2.0,3.0
1591,2020-09-24-3,969906139s187ms.jpg,2.0,0.0,1.0,1.0,2.0
1592,2020-10-02-10-17-05-3,970588392s245ms.jpg,1.0,0.0,0.0,0.0,0.0
1593,2020-09-24-3,969905697s178ms.jpg,1.0,0.0,0.0,0.0,0.0
1594,2020-09-29-09-46-42-3,970329201s710ms.jpg,0.0,0.0,0.0,0.0,0.0
1595,2020-09-24-3,969905268s183ms.jpg,2.0,0.0,1.0,1.0,2.0
1596,2020-09-29-09-46-42-3,970329466s708ms.jpg,2.0,0.0,1.0,1.0,2.0
1597,2020-09-24-3,969905545s193ms.jpg,2.0,1.0,1.0,2.0,2.0
1598,2020-09-24-3,969905114s196ms.jpg,1.0,0.0,0.0,0.0,1.0
1599,2020-09-29-09-46-42-3,970329045s687ms.jpg,0.0,0.0,0.0,0.0,0.0
1600,2020-09-29-09-46-42-1,970325667s807ms.jpg,2.0,1.0,1.0,1.0,2.0
1601,2020-09-29-09-46-42-3,970328897s706ms.jpg,1.0,0.0,0.0,1.0,1.0
1602,2020-09-29-09-46-42-3,970328321s697ms.jpg,0.0,0.0,0.0,0.0,0.0
