video,image,group_2,group_3,group_4,group_original,dataset
2020-09-29-09-46-42-3,970328438s714ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969903016s227ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326942s199ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328966s708ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970326866s223ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325785s791ms.jpg,1.0,1.0,2.0,3.0,train
2020-07-28-06-01-11,964869623s708ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326785s209ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904990s172ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328529s705ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326915s205ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970328757s700ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328642s685ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905033s182ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325790s796ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-2,970327038s228ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325512s785ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326045s784ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970326858s215ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902905s249ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970326871s228ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970328229s218ms.jpg,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588311s264ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902481s226ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328380s690ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969904849s165ms.jpg,1.0,2.0,2.0,3.0,train
2020-07-28-06-01-11,964869652s704ms.jpg,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588131s251ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902676s254ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-2,969903330s694ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905024s173ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904999s181ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869659s711ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-1,970325606s812ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326421s793ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905535s183ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970329294s703ms.jpg,1.0,2.0,3.0,3.0,train
2020-10-02-10-17-05-3,970588228s248ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325786s792ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-2,970326960s217ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902659s237ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905427s175ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970328150s206ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902143s255ms.jpg,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588391s244ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-23-VIRB0008,969832355s651ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970329131s706ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902895s239ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969904883s165ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902037s249ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970327027s217ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328742s684ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902651s229ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329312s687ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902941s252ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905144s193ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325752s792ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902589s233ms.jpg,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588238s258ms.jpg,0.0,0.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588405s258ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326161s800ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970328144s200ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970326729s801ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588418s271ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326357s796ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905043s192ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902498s243ms.jpg,1.0,1.0,2.0,2.0,train
2020-10-02-10-17-05-3,970588180s267ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902700s244ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326806s230ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326443s782ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325699s805ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329286s695ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970326006s812ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969904909s191ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328416s692ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328482s691ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328526s702ms.jpg,0.0,1.0,1.0,2.0,train
2020-07-28-06-01-11,964868698s717ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-1,969902722s233ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970326366s805ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588450s270ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970328849s691ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-3,969905083s165ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869273s725ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970325895s801ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326378s784ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326320s792ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328400s710ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970328149s205ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902144s256ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-23-VIRB0008,969832356s652ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902248s226ms.jpg,1.0,1.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588258s245ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328886s695ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905231s180ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902270s248ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970327049s206ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902639s250ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326478s783ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326948s205ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588155s242ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328878s687ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326065s804ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325515s788ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902116s228ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905368s183ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328913s689ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329282s691ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-3,970328514s690ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588116s270ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969904773s189ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868949s701ms.jpg,0.0,1.0,1.0,2.0,train
2020-07-28-06-01-11,964868717s703ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905027s176ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326199s805ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588086s273ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964868918s704ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-1,969901981s226ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326346s785ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326659s798ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970328141s230ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-3,969905523s171ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902335s246ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902567s245ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326379s785ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328630s706ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-3,969905412s194ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902132s244ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329137s712ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970326904s228ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325819s792ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902462s240ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328668s711ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326721s793ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326101s807ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902109s254ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902577s255ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868724s710ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326042s781ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328554s697ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328675s718ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868852s704ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969901956s234ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902517s228ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326291s797ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325582s788ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325901s807ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969901944s256ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868575s728ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905297s179ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969904856s172ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325757s797ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902647s258ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902897s241ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902775s253ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-23-VIRB0008,969832382s644ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-3,969904775s191ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-3,970328899s708ms.jpg,0.0,0.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588206s260ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325940s813ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902683s227ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325486s792ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-24-1,969902400s245ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328280s690ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-3,969905119s168ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902564s242ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970326796s220ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869532s717ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970328227s216ms.jpg,1.0,2.0,3.0,3.0,train
2020-07-28-06-01-11,964869465s717ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905432s180ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326280s786ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326476s781ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329090s699ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904840s189ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902215s227ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325813s786ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329027s703ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902607s251ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902099s244ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969901819s231ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328483s692ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328804s713ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326902s226ms.jpg,1.0,2.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588277s264ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902537s248ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328962s704ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868725s711ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969901777s256ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326375s781ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326307s813ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325532s805ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328985s694ms.jpg,1.0,1.0,1.0,2.0,train
2020-07-28-06-01-11,964869238s723ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326504s809ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905325s173ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-1,970326537s809ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328315s691ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325996s802ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-2,969903350s681ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902423s234ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325719s792ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326416s788ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588200s254ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902682s226ms.jpg,1.0,1.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588341s261ms.jpg,0.0,1.0,1.0,2.0,train
2020-07-28-06-01-11,964869254s706ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-3,969905518s166ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-24-1,969902444s255ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902096s241ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328670s713ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-23-VIRB0008,969832339s668ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969903015s226ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326779s203ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325487s793ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902952s229ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970326385s791ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328573s716ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902822s233ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326426s798ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325801s807ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-1,969902097s242ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902466s244ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868577s730ms.jpg,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588095s249ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868942s728ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326984s207ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-1,969901838s250ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905442s190ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964868887s706ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-3,969904798s180ms.jpg,0.0,1.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588314s267ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905091s173ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325561s801ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902804s248ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964869406s724ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902736s247ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868629s715ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326733s805ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328715s691ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325995s801ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868954s706ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905449s164ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328924s700ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905443s191ms.jpg,0.0,1.0,1.0,2.0,train
2020-07-28-06-01-11,964868833s719ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969904809s191ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969904953s168ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902277s255ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328768s711ms.jpg,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588109s263ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326281s787ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325794s800ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969901799s244ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905335s183ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326052s791ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905517s165ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329276s685ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-1,970326693s798ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905319s167ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325488s794ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902723s234ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328700s709ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970326897s221ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325550s790ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902061s239ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325900s806ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326665s804ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902342s253ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905357s172ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328472s715ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329051s693ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869655s707ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-1,969901868s247ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326164s803ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902873s251ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-23-VIRB0008,969832372s668ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902612s256ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902349s227ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-3,969905333s181ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970327055s212ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970326327s799ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325763s802ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-2,970326808s232ms.jpg,0.0,1.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588168s255ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902450s228ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902614s258ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328575s684ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588184s271ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326431s803ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902932s243ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328333s709ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964869325s710ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868630s716ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328791s700ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328725s701ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325588s794ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868681s700ms.jpg,1.0,2.0,3.0,3.0,train
2020-10-02-10-17-05-3,970588407s260ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902756s234ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904867s183ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970326325s797ms.jpg,1.0,2.0,3.0,3.0,train
2020-07-28-06-01-11,964868933s719ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328812s688ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902371s249ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-24-3,969905557s172ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328293s703ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868847s699ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326099s805ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868917s703ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325657s797ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325482s788ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328988s697ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326037s810ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-3,970328628s704ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969901801s246ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326802s226ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-3,969905494s176ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905429s177ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902995s239ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325655s795ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964868637s723ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326274s813ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902980s257ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325908s781ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902247s259ms.jpg,0.0,0.0,0.0,1.0,train
