video,image,image_mask,group_2,group_3,group_4,group_original,dataset
2020-09-29-09-46-42-2,970328248s203ms.jpg,970328248s203ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329243s685ms.jpg,970329243s685ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328445s688ms.jpg,970328445s688ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902437s248ms.jpg,969902437s248ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328518s694ms.jpg,970328518s694ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905326s174ms.jpg,969905326s174ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905563s178ms.jpg,969905563s178ms.png,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328828s704ms.jpg,970328828s704ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905022s171ms.jpg,969905022s171ms.png,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588091s245ms.jpg,970588091s245ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325534s807ms.jpg,970325534s807ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904857s173ms.jpg,969904857s173ms.png,1.0,2.0,3.0,3.0,train
2020-09-24-1,969902893s237ms.jpg,969902893s237ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905392s174ms.jpg,969905392s174ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328330s706ms.jpg,970328330s706ms.png,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588327s247ms.jpg,970588327s247ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325634s807ms.jpg,970325634s807ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329320s695ms.jpg,970329320s695ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902367s245ms.jpg,969902367s245ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328525s701ms.jpg,970328525s701ms.png,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902718s229ms.jpg,969902718s229ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970327035s225ms.jpg,970327035s225ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326686s791ms.jpg,970326686s791ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905136s185ms.jpg,969905136s185ms.png,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588104s258ms.jpg,970588104s258ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325881s787ms.jpg,970325881s787ms.png,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-1,970325874s813ms.jpg,970325874s813ms.png,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970328311s687ms.jpg,970328311s687ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325782s788ms.jpg,970325782s788ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328851s693ms.jpg,970328851s693ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328460s703ms.jpg,970328460s703ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902257s235ms.jpg,969902257s235ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-3,969905499s181ms.jpg,969905499s181ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326681s786ms.jpg,970326681s786ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325760s799ms.jpg,970325760s799ms.png,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328538s714ms.jpg,970328538s714ms.png,1.0,1.0,2.0,2.0,train
2020-09-24-3,969905342s190ms.jpg,969905342s190ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902876s254ms.jpg,969902876s254ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902572s250ms.jpg,969902572s250ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905270s185ms.jpg,969905270s185ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329185s694ms.jpg,970329185s694ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328587s696ms.jpg,970328587s696ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329219s694ms.jpg,970329219s694ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328436s712ms.jpg,970328436s712ms.png,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588234s254ms.jpg,970588234s254ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902633s244ms.jpg,969902633s244ms.png,0.0,0.0,0.0,1.0,train
2020-09-23-VIRB0004,969830817s211ms.jpg,969830817s211ms.png,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970326757s795ms.jpg,970326757s795ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328724s700ms.jpg,970328724s700ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325981s787ms.jpg,970325981s787ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325510s783ms.jpg,970325510s783ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904818s167ms.jpg,969904818s167ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329004s713ms.jpg,970329004s713ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328986s695ms.jpg,970328986s695ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329264s706ms.jpg,970329264s706ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902907s251ms.jpg,969902907s251ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328426s702ms.jpg,970328426s702ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329107s716ms.jpg,970329107s716ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328747s689ms.jpg,970328747s689ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329183s692ms.jpg,970329183s692ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902961s238ms.jpg,969902961s238ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328352s695ms.jpg,970328352s695ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905497s179ms.jpg,969905497s179ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329218s693ms.jpg,970329218s693ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905041s190ms.jpg,969905041s190ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904873s189ms.jpg,969904873s189ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329156s698ms.jpg,970329156s698ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326082s788ms.jpg,970326082s788ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329297s706ms.jpg,970329297s706ms.png,0.0,1.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588108s262ms.jpg,970588108s262ms.png,0.0,0.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588107s261ms.jpg,970588107s261ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325965s804ms.jpg,970325965s804ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905320s168ms.jpg,969905320s168ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-3,969905309s191ms.jpg,969905309s191ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905471s186ms.jpg,969905471s186ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902810s254ms.jpg,969902810s254ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325603s809ms.jpg,970325603s809ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326500s805ms.jpg,970326500s805ms.png,1.0,1.0,1.0,2.0,train
2020-09-24-1,969902313s258ms.jpg,969902313s258ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902320s231ms.jpg,969902320s231ms.png,1.0,2.0,3.0,3.0,train
2020-09-24-1,969902734s245ms.jpg,969902734s245ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326085s791ms.jpg,970326085s791ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328884s693ms.jpg,970328884s693ms.png,1.0,1.0,2.0,2.0,train
2020-09-24-3,969905496s178ms.jpg,969905496s178ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-3,969904931s180ms.jpg,969904931s180ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328562s705ms.jpg,970328562s705ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326021s794ms.jpg,970326021s794ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326115s787ms.jpg,970326115s787ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328872s714ms.jpg,970328872s714ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325740s813ms.jpg,970325740s813ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325626s799ms.jpg,970325626s799ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328555s698ms.jpg,970328555s698ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904839s188ms.jpg,969904839s188ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328883s692ms.jpg,970328883s692ms.png,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328810s686ms.jpg,970328810s686ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902710s254ms.jpg,969902710s254ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905094s176ms.jpg,969905094s176ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970326998s221ms.jpg,970326998s221ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325737s810ms.jpg,970325737s810ms.png,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902236s247ms.jpg,969902236s247ms.png,1.0,2.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588090s244ms.jpg,970588090s244ms.png,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588222s242ms.jpg,970588222s242ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902620s231ms.jpg,969902620s231ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904876s192ms.jpg,969904876s192ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328455s698ms.jpg,970328455s698ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325966s805ms.jpg,970325966s805ms.png,0.0,0.0,0.0,0.0,train
2020-09-23-VIRB0004,969830836s197ms.jpg,969830836s197ms.png,1.0,2.0,3.0,3.0,train
2020-09-24-1,969902051s229ms.jpg,969902051s229ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970328183s205ms.jpg,970328183s205ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-2,970326999s222ms.jpg,970326999s222ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905322s170ms.jpg,969905322s170ms.png,1.0,2.0,3.0,3.0,train
2020-09-24-1,969902339s250ms.jpg,969902339s250ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326231s803ms.jpg,970326231s803ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328648s691ms.jpg,970328648s691ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326093s799ms.jpg,970326093s799ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902399s244ms.jpg,969902399s244ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970327020s210ms.jpg,970327020s210ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325492s798ms.jpg,970325492s798ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325674s814ms.jpg,970325674s814ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969904801s183ms.jpg,969904801s183ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902166s244ms.jpg,969902166s244ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325919s792ms.jpg,970325919s792ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905134s183ms.jpg,969905134s183ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905393s175ms.jpg,969905393s175ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328290s700ms.jpg,970328290s700ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328665s708ms.jpg,970328665s708ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328994s703ms.jpg,970328994s703ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325599s805ms.jpg,970325599s805ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904858s174ms.jpg,969904858s174ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902618s229ms.jpg,969902618s229ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329059s701ms.jpg,970329059s701ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325645s785ms.jpg,970325645s785ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326087s793ms.jpg,970326087s793ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326508s813ms.jpg,970326508s813ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325607s813ms.jpg,970325607s813ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902358s236ms.jpg,969902358s236ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905451s166ms.jpg,969905451s166ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328723s699ms.jpg,970328723s699ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904894s176ms.jpg,969904894s176ms.png,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-3,970328687s696ms.jpg,970328687s696ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328378s688ms.jpg,970328378s688ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902307s252ms.jpg,969902307s252ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329187s696ms.jpg,970329187s696ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328693s702ms.jpg,970328693s702ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970328207s229ms.jpg,970328207s229ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328626s702ms.jpg,970328626s702ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-3,969904892s174ms.jpg,969904892s174ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902843s254ms.jpg,969902843s254ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905288s170ms.jpg,969905288s170ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902039s251ms.jpg,969902039s251ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902030s242ms.jpg,969902030s242ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328542s685ms.jpg,970328542s685ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325867s806ms.jpg,970325867s806ms.png,1.0,2.0,3.0,3.0,train
2020-09-24-1,969901873s252ms.jpg,969901873s252ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970327001s224ms.jpg,970327001s224ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970328216s205ms.jpg,970328216s205ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328796s705ms.jpg,970328796s705ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902653s231ms.jpg,969902653s231ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325499s805ms.jpg,970325499s805ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904864s180ms.jpg,969904864s180ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905503s185ms.jpg,969905503s185ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905466s181ms.jpg,969905466s181ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902762s240ms.jpg,969902762s240ms.png,0.0,0.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588296s249ms.jpg,970588296s249ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904984s166ms.jpg,969904984s166ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325756s796ms.jpg,970325756s796ms.png,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-2,970328213s202ms.jpg,970328213s202ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329119s694ms.jpg,970329119s694ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902134s246ms.jpg,969902134s246ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325887s793ms.jpg,970325887s793ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902841s252ms.jpg,969902841s252ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325730s803ms.jpg,970325730s803ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-2,970328217s206ms.jpg,970328217s206ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328362s705ms.jpg,970328362s705ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902363s241ms.jpg,969902363s241ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326986s209ms.jpg,970326986s209ms.png,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902950s227ms.jpg,969902950s227ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325596s802ms.jpg,970325596s802ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902594s238ms.jpg,969902594s238ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902750s228ms.jpg,969902750s228ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328366s709ms.jpg,970328366s709ms.png,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964868790s709ms.jpg,964868790s709ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902731s242ms.jpg,969902731s242ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325736s809ms.jpg,970325736s809ms.png,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868781s700ms.jpg,964868781s700ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326166s805ms.jpg,970326166s805ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902261s239ms.jpg,969902261s239ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329260s702ms.jpg,970329260s702ms.png,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588339s259ms.jpg,970588339s259ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326032s805ms.jpg,970326032s805ms.png,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970328621s697ms.jpg,970328621s697ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902119s231ms.jpg,969902119s231ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329195s704ms.jpg,970329195s704ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326989s212ms.jpg,970326989s212ms.png,1.0,1.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588410s263ms.jpg,970588410s263ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-3,969905290s172ms.jpg,969905290s172ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970326746s784ms.jpg,970326746s784ms.png,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970326722s794ms.jpg,970326722s794ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902174s252ms.jpg,969902174s252ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329305s714ms.jpg,970329305s714ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-3,969905404s186ms.jpg,969905404s186ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902657s235ms.jpg,969902657s235ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904777s193ms.jpg,969904777s193ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902871s249ms.jpg,969902871s249ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902365s243ms.jpg,969902365s243ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328635s711ms.jpg,970328635s711ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329284s693ms.jpg,970329284s693ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902221s232ms.jpg,969902221s232ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970326022s795ms.jpg,970326022s795ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329300s709ms.jpg,970329300s709ms.png,1.0,1.0,1.0,2.0,train
2020-09-24-3,969905175s190ms.jpg,969905175s190ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904890s172ms.jpg,969904890s172ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325635s808ms.jpg,970325635s808ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902449s227ms.jpg,969902449s227ms.png,1.0,2.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588350s270ms.jpg,970588350s270ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326908s232ms.jpg,970326908s232ms.png,1.0,2.0,3.0,3.0,train
2020-09-24-3,969905339s187ms.jpg,969905339s187ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328917s693ms.jpg,970328917s693ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325713s786ms.jpg,970325713s786ms.png,1.0,2.0,3.0,3.0,train
2020-09-24-3,969905401s183ms.jpg,969905401s183ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329136s711ms.jpg,970329136s711ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326135s807ms.jpg,970326135s807ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905490s172ms.jpg,969905490s172ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902679s257ms.jpg,969902679s257ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970328139s228ms.jpg,970328139s228ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969901791s236ms.jpg,969901791s236ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902834s245ms.jpg,969902834s245ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328598s707ms.jpg,970328598s707ms.png,1.0,2.0,3.0,3.0,train
2020-09-24-1,969902023s235ms.jpg,969902023s235ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325691s797ms.jpg,970325691s797ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905360s175ms.jpg,969905360s175ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970329170s712ms.jpg,970329170s712ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970326874s231ms.jpg,970326874s231ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328658s701ms.jpg,970328658s701ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326077s783ms.jpg,970326077s783ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-3,969904910s192ms.jpg,969904910s192ms.png,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902226s237ms.jpg,969902226s237ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969904868s184ms.jpg,969904868s184ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329235s710ms.jpg,970329235s710ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902465s243ms.jpg,969902465s243ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970328146s202ms.jpg,970328146s202ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325556s796ms.jpg,970325556s796ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905491s173ms.jpg,969905491s173ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329093s702ms.jpg,970329093s702ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325809s782ms.jpg,970325809s782ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902324s235ms.jpg,969902324s235ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328376s686ms.jpg,970328376s686ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970329247s689ms.jpg,970329247s689ms.png,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325531s804ms.jpg,970325531s804ms.png,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902246s257ms.jpg,969902246s257ms.png,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328494s703ms.jpg,970328494s703ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-1,969901798s243ms.jpg,969901798s243ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328627s703ms.jpg,970328627s703ms.png,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328896s705ms.jpg,970328896s705ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905472s187ms.jpg,969905472s187ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902903s247ms.jpg,969902903s247ms.png,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905413s195ms.jpg,969905413s195ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325601s807ms.jpg,970325601s807ms.png,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905038s187ms.jpg,969905038s187ms.png,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902373s251ms.jpg,969902373s251ms.png,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970328211s200ms.jpg,970328211s200ms.png,1.0,2.0,2.0,3.0,train
2020-09-24-3,969905237s185ms.jpg,969905237s185ms.png,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325491s797ms.jpg,970325491s797ms.png,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902918s229ms.jpg,969902918s229ms.png,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970326679s784ms.jpg,970326679s784ms.png,0.0,1.0,1.0,2.0,train
